hotel_name,name,rating,review
Hotel Tentrem Semarang,navjit Singh,5.0,"I stayed here during my visit in 2022. It's good hotel, apparently, the best in Semarang, as i heard. What was good here is, 1). There interiors in the lobby are awesome. There chandelier, the painting while u go to the elevators is amazingly real. You just can't walk towards elevators without noticing it. Amazing artist 2). The elevators are pretty protected and clean with tochless tech during covid times. 3). Regarding Rooms, the interior was amazing, nice curtains, carpets. They even have a pillow menu to choose from. Memory foams and all needed. Bed quality was good. Although I do feel, they can add a duvet to the bed, to add the grace to the room. 4). Restaurant is on 6th floor with indoor and pool side seating. They have good menu. Staff of hotel was courteous and helpful. Enjoyed my stay. Stay blessed, god bless! Regards #NaviWanderer"
Hotel Tentrem Semarang,P S D,5.0,"This is a great hotel to stay if you are in Semarang City. Great room, service and friendly staff. Attentive is the key. Booked 3 executive rooms on the 19th floor which is also the executive lounge floor. Easy access. Breakfast menu changed from day to day. The only minus point is that they don't have a separated or dedicated parking space for hotel guest."
Hotel Tentrem Semarang,Indra Dani,5.0,"My First time staying at Tentrem hotel in Semarang. Seems to be a modern hotel in Semarang: modern elevator with smart touch screen and smart glass technology in the bathroom. The rooms are very spacious, comfortable. The hotel staff are really very friendly, polite and always ready to help. My experience in the pool, the staff is very helpful and provide accurate information. All the staff are very professional from security, receiptionist, cleaning service. For the breakfast menu, the food is very typical of Semarang, varied and delicious. The check-in check-out process is very fast, I really like it. Very recommended hotel in Semarang....."
Hotel Tentrem Semarang,Sarah R.,5.0,"Stayed here for 2 nights. Great interior, very clean. Everything is brand new. Mini bar is free and some other interesting freebies (say, Tolak Angin) that I like about staying at Tentrem property. Food was just so so, they can definitely improve. Decent coffee served at breakfast. Some of receptionists weren’t too responsive at times, I remember during checkout I had to call the front desk twice to ask for someone at the concierge to fetch my luggage, which was kinda irritating when you’re staying at a 5 star hotel, why was the phone unattended? Also what was irritating me the most was when I first arrived (Around 1.30 PM-ish) one receptionist told me I could not get in until 3 PM. Was tired from my flight and that was indeed a turn off. Luckily they found a room quickly, so that was forgiven. All the guys at the concierge were quick & attentive though. PS: This hotel is very crowded and busy these days, packed with family mostly, not recommended if you hate slow things or if you are a business traveller longing for quietness."
Hotel Tentrem Semarang,lee woojin,4.0,"Foods and beverage in executive lounge is very nice,Rooms: 4/5 | Service: 4/5 | Location: 4/5 …More"
Hotel Tentrem Semarang,Yunita ria margareta lumban tobing,5.0,"Should stay here. They have large swimming pool with mermaid glass tile inside the pool and clear glass in one side of the swimming pool, very large room for family, and delicious semarang breakfast with great chinese semarang interior design. Worth it!Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Hotel Tentrem Semarang,Arie Gradiyanto,5.0,"Great hotel, very luxurious. But as expected of it's priceRooms: 5/5 | Service: 5/5 | Location: 4/5 …More"
Hotel Tentrem Semarang,Andrew SP,5.0,"Elegant beautiful hotel, excellent hygiene, rooms are spacious and free mini bar being part of Sido Muncul group. One of the best hotel in Semarang. Connected to Tentrem Mall by taking lift to B2. Farmer's market available."
Hotel Tentrem Semarang,Aris Windu Tri Hadianto,5.0,"The best hotel in town, with fully hospitalityRooms: 5/5 | Service: 4/5 | Location: 5/5 …More"
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Muhammad Abdul Aziz,5.0,"The Ramadan early breakfast was excellent allowing us to take advantage of the good food. It was clean and comfortable. The elevator call button responds in a non-contact manner. A sanitizer is installed everywhere and measures against corona are sufficient. Furthermore, it was very convenient because it was directly connected to the mall."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Tomi Cibro,5.0,"Just a really good hotel in a perfect location. Good bed, good air conditioning, good service, good breakfast where emphasis is on Indonesian food, but there are also enough Western options. The hotel is located on the Simpang Lima, the modern heart of the city where everything happens."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Syahril Ril,5.0,This hotel located in strategic area with Simpang Lima and Center of Semarang. I enjoyed my stay here with my wife and my kids. The view from the pool is romantic and memorable. Thank you !! Surely will come back
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Habibi a,5.0,This hotel located in strategic area with Simpang Lima and Center of Semarang. I enjoyed my stay here with my wife and my kids. The view from the pool is romantic and memorable. Thank you !! Surely will come back
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Rudy Susilo,3.0,"This hotel is about strategic location and handy mall. If you a type of person who doesn't mind staying in old hotel, gloomy room, out of dated shower and leaking spray plus a bit dirty toilet floor, than this hotel is for you. FYI parking space is very limited too. Would be my last visit here.Rooms: 3/5 | Service: 3/5 | Location: 5/5 …More"
Hotel Ciputra Semarang managed by Swiss-Belhotel International,stanis awi,5.0,Staying at Ciputra gave us extraordinary experience while exploring Semarang. The place is at city centre where giving easy access to reach some of prestigious places of Semarang. The home atmosphere of hotel gave us more convenience in our resting.
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Tika Wulandari,5.0,"Excellent location, at the heart of the city, many nearby attraction, and next to mall. All the staff we met were nice, polite and helpful. The hotel was generally clean. Overall services very good."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Garut 01,5.0,"Excellent location, at the heart of the city, many nearby attraction, and next to mall. All the staff we met were nice, polite and helpful. The hotel was generally clean. Overall services very good."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Za Rina,5.0,Staying at Ciputra gave us extraordinary experience while exploring Semarang. The place is at city centre where giving easy access to reach some of prestigious places of Semarang. The home atmosphere of hotel gave us more convenience in our resting.
Hotel Ciputra Semarang managed by Swiss-Belhotel International,D & Ry,5.0,"Excellent location, at the heart of the city, many nearby attraction, and next to mall. All the staff we met were nice, polite and helpful. The hotel was generally clean. Overall services very good."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,TrefyNolandaFahmi,5.0,"Excellent location, at the heart of the city, many nearby attraction, and next to mall. All the staff we met were nice, polite and helpful. The hotel was generally clean. Overall services very good."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,MVP SKAK,5.0,"Just a really good hotel in a perfect location. Good bed, good air conditioning, good service, good breakfast where emphasis is on Indonesian food, but there are also enough Western options. The hotel is located on the Simpang Lima, the modern heart of the city where everything happens."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Niels Vorpahl,5.0,"Great staff across all departments. 17th floor Executive Lounge amazing with super friendly staff. Coffee shop on first floor huge buffet and highlight was that the waiter noticed that I drunk a lot of coffee and after the second day, provided me with a larger cup (mug) so I wont have to stand up all the time. Stayed 7 nights and great location. Also great to see that the general manager interacted with guest. It makes a huge difference. Well done Ciputra. Special thanks to Heru, Amelia, Kiki and Michael."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,video semua sedunia,5.0,"Spent quality times with my family and enjoying good view of simpang lima, most iconic scene in Semarang. Hotel is attached with a mall hence no need to worry about spent time."
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Yonie Rusdi,5.0,"Strategic location view to Simpang Lima, connecting to mall.Nice and Clean Room.Variety food for breakfast, helpful staff and Complete Facility (Gym and Pool).Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Kenzo Brooo,5.0,"The warm welcome, the room service, the cleanliness make me want to stay not only for business trips but for staycation too"
